id_venta;producto;precio;cantidad;fecha_venta;categoria
2184;Auriculares;3139,0;2,0;2024-07-20;Electrónica
2326;Laptop;5268,0;11,0;2024-07-20;Electrónica
2484;Auriculares;7632,0;10,0;2024-07-20;Electrónica
2866;Laptop;4715,0;1,0;2024-07-20;Electrónica
77;Elementos de cerámica;12149,0;8,0;2024-07-21;Decoración
1195;Lavadora;8893,0;5,0;2024-07-21;Electrodomésticos
1402;Microondas;8075,0;9,0;2024-07-21;Electrodomésticos
1491;Freidora eléctrica;4886,0;1,0;2024-07-21;Electrodomésticos
2314;Auriculares;6894,0;9,0;2024-07-21;Electrónica
2362;Televisor;5805,0;11,0;2024-07-21;Electrónica
2596;Laptop;5244,0;4,0;2024-07-21;Electrónica
121;Lámpara de mesa;6027,0;9,0;2024-07-22;Decoración
258;Rincón de plantas;5221,0;9,0;2024-07-22;Decoración
870;Adorno de pared;8511,0;4,0;2024-07-22;Decoración
1249;Batidora;7915,0;10,0;2024-07-22;Electrodomésticos
2799;Proyector;9723,0;8,0;2024-07-22;Electrónica
12;Cuadro decorativo;5933,0;1,0;2024-07-23;Decoración
602;Cuadro decorativo;7658,0;11,0;2024-07-23;Decoración
1444;Aspiradora;11858,0;2,0;2024-07-23;Electrodomésticos
1847;Horno eléctrico;11306,0;6,0;2024-07-23;Electrodomésticos
2221;Parlantes Bluetooth;6492,0;2,0;2024-07-23;Electrónica
2397;Cámara digital;5677,0;4,0;2024-07-23;Electrónica
2524;Auriculares;7477,0;7,0;2024-07-23;Electrónica
554;Jarrón decorativo;9767,0;7,0;2024-07-24;Decoración
1016;Secadora;2880,0;12,0;2024-07-24;Electrodomésticos
1397;Horno eléctrico;6321,0;2,0;2024-07-24;Electrodomésticos
1575;Lavadora;4770,0;9,0;2024-07-24;Electrodomésticos
1745;Lavadora;9294,0;8,0;2024-07-24;Electrodomésticos
1816;Secadora;4725,0;4,0;2024-07-24;Electrodomésticos
2023;Smartphone;10576,0;12,0;2024-07-24;Electrónica
2070;Consola de videojuegos;3985,0;6,0;2024-07-24;Electrónica
2593;Smartphone;12347,0;7,0;2024-07-24;Electrónica
32;Cuadro decorativo;2637,0;6,0;2024-07-25;Decoración
309;Candelabro;7784,0;8,0;2024-07-25;Decoración
321;Lámpara de mesa;5466,0;7,0;2024-07-25;Decoración
473;Espejo decorativo;8321,0;1,0;2024-07-25;Decoración
1220;Plancha de vapor;7488,0;1,0;2024-07-25;Electrodomésticos
1231;Freidora eléctrica;9869,0;3,0;2024-07-25;Electrodomésticos
1279;Batidora;4267,0;10,0;2024-07-25;Electrodomésticos
2709;Proyector;10823,0;6,0;2024-07-25;Electrónica
2891;Parlantes Bluetooth;3128,0;12,0;2024-07-25;Electrónica
3000;Parlantes Bluetooth;7855,0;11,0;2024-07-25;Electrónica
1242;Microondas;7009,0;9,0;2024-07-26;Electrodomésticos
2301;Parlantes Bluetooth;6121,0;9,0;2024-07-26;Electrónica
2390;Consola de videojuegos;10830,0;4,0;2024-07-26;Electrónica
2561;Parlantes Bluetooth;2891,0;1,0;2024-07-26;Electrónica
2712;Televisor;5713,0;8,0;2024-07-26;Electrónica
2857;Cámara digital;10270,0;10,0;2024-07-26;Electrónica
2901;Parlantes Bluetooth;9337,0;10,0;2024-07-26;Electrónica
290;Adorno de pared;10050,0;12,0;2024-07-27;Decoración
1827;Horno eléctrico;9756,0;9,0;2024-07-27;Electrodomésticos
1829;Batidora;9616,0;1,0;2024-07-27;Electrodomésticos
2045;Auriculares;9417,0;5,0;2024-07-27;Electrónica
2518;SmartWatch;11456,0;3,0;2024-07-27;Electrónica
2853;Smartphone;6968,0;1,0;2024-07-27;Electrónica
631;Lámpara de mesa;11173,0;5,0;2024-07-28;Decoración
1213;Microondas;5717,0;5,0;2024-07-28;Electrodomésticos
1506;Secadora;9885,0;11,0;2024-07-28;Electrodomésticos
1561;Freidora eléctrica;8822,0;12,0;2024-07-28;Electrodomésticos
1811;Freidora eléctrica;5006,0;3,0;2024-07-28;Electrodomésticos
2159;Proyector;3848,0;6,0;2024-07-28;Electrónica
2491;Parlantes Bluetooth;12350,0;9,0;2024-07-28;Electrónica
2786;Laptop;12395,0;11,0;2024-07-28;Electrónica
571;Lámpara de mesa;8277,0;9,0;2024-07-29;Decoración
845;Alfombra;4670,0;3,0;2024-07-29;Decoración
1375;Lavadora;7813,0;5,0;2024-07-29;Electrodomésticos
1413;Microondas;3987,0;11,0;2024-07-29;Electrodomésticos
1505;Lavadora;7811,0;12,0;2024-07-29;Electrodomésticos
1915;Lavadora;10683,0;12,0;2024-07-29;Electrodomésticos
791;Lámpara de mesa;3202,0;6,0;2024-07-30;Decoración
826;Cortinas;6122,0;1,0;2024-07-30;Decoración
1317;Horno eléctrico;6218,0;1,0;2024-07-30;Electrodomésticos
1723;Microondas;10360,0;9,0;2024-07-30;Electrodomésticos
2054;Tablet;9664,0;9,0;2024-07-30;Electrónica
2318;SmartWatch;12204,0;9,0;2024-07-30;Electrónica
2372;Televisor;3605,0;7,0;2024-07-30;Electrónica
2475;Auriculares;7896,0;1,0;2024-07-30;Electrónica
2628;SmartWatch;9744,0;7,0;2024-07-30;Electrónica
2722;Televisor;6160,0;11,0;2024-07-30;Electrónica
2762;Televisor;10705,0;11,0;2024-07-30;Electrónica
1068;Cafetera;2630,0;1,0;2024-07-31;Electrodomésticos
1458;Cafetera;8692,0;3,0;2024-07-31;Electrodomésticos
1475;Lavadora;10380,0;10,0;2024-07-31;Electrodomésticos
1944;Aspiradora;5559,0;1,0;2024-07-31;Electrodomésticos
2130;Consola de videojuegos;4112,0;6,0;2024-07-31;Electrónica
2225;Auriculares;6616,0;7,0;2024-07-31;Electrónica
2408;SmartWatch;10154,0;5,0;2024-07-31;Electrónica
2488;SmartWatch;7156,0;5,0;2024-07-31;Electrónica
139;Candelabro;11430,0;2,0;2024-08-01;Decoración
423;Espejo decorativo;11545,0;4,0;2024-08-01;Decoración
533;Espejo decorativo;9406,0;6,0;2024-08-01;Decoración
860;Adorno de pared;4928,0;9,0;2024-08-01;Decoración
1155;Lavadora;10909,0;3,0;2024-08-01;Electrodomésticos
1331;Freidora eléctrica;11697,0;2,0;2024-08-01;Electrodomésticos
1854;Aspiradora;10399,0;8,0;2024-08-01;Electrodomésticos
2050;Consola de videojuegos;8873,0;12,0;2024-08-01;Electrónica
2439;Proyector;5908,0;3,0;2024-08-01;Electrónica
2452;Televisor;8317,0;8,0;2024-08-01;Electrónica
2592;Televisor;10691,0;2,0;2024-08-01;Electrónica
2641;Parlantes Bluetooth;4701,0;11,0;2024-08-01;Electrónica
535;Alfombra;11582,0;1,0;2024-08-02;Decoración
692;Cuadro decorativo;7669,0;2,0;2024-08-02;Decoración
1002;Microondas;6261,0;8,0;2024-08-02;Electrodomésticos
1208;Cafetera;5434,0;4,0;2024-08-02;Electrodomésticos
1278;Cafetera;6733,0;8,0;2024-08-02;Electrodomésticos
1483;Microondas;6918,0;7,0;2024-08-02;Electrodomésticos
1902;Microondas;7591,0;3,0;2024-08-02;Electrodomésticos
2216;Laptop;11631,0;11,0;2024-08-02;Electrónica
2880;Consola de videojuegos;7976,0;12,0;2024-08-02;Electrónica
2937;Cámara digital;9688,0;6,0;2024-08-02;Electrónica
174;Jarrón decorativo;5250,0;3,0;2024-08-03;Decoración
525;Alfombra;2953,0;12,0;2024-08-03;Decoración
528;Rincón de plantas;8339,0;6,0;2024-08-03;Decoración
1398;Cafetera;2698,0;10,0;2024-08-03;Electrodomésticos
1531;Freidora eléctrica;4388,0;9,0;2024-08-03;Electrodomésticos
1717;Horno eléctrico;8826,0;8,0;2024-08-03;Electrodomésticos
2093;Smartphone;7070,0;7,0;2024-08-03;Electrónica
2514;Tablet;7999,0;10,0;2024-08-03;Electrónica
2563;Smartphone;9019,0;1,0;2024-08-03;Electrónica
2737;Cámara digital;6078,0;8,0;2024-08-03;Electrónica
264;Jarrón decorativo;5314,0;5,0;2024-08-04;Decoración
372;Cuadro decorativo;12483,0;6,0;2024-08-04;Decoración
748;Rincón de plantas;11576,0;3,0;2024-08-04;Decoración
1013;Microondas;6716,0;1,0;2024-08-04;Electrodomésticos
1019;Batidora;7365,0;10,0;2024-08-04;Electrodomésticos
1438;Cafetera;11147,0;8,0;2024-08-04;Electrodomésticos
1661;Freidora eléctrica;8882,0;2,0;2024-08-04;Electrodomésticos
1775;Lavadora;11448,0;6,0;2024-08-04;Electrodomésticos
2114;Tablet;6499,0;3,0;2024-08-04;Electrónica
2336;Laptop;4258,0;9,0;2024-08-04;Electrónica
2578;SmartWatch;2611,0;7,0;2024-08-04;Electrónica
2620;Consola de videojuegos;5174,0;7,0;2024-08-04;Electrónica
2717;Cámara digital;7028,0;6,0;2024-08-04;Electrónica
2800;Consola de videojuegos;12162,0;2,0;2024-08-04;Electrónica
1174;Aspiradora;6914,0;8,0;2024-08-05;Electrodomésticos
1405;Lavadora;6806,0;10,0;2024-08-05;Electrodomésticos
2042;Televisor;4497,0;4,0;2024-08-05;Electrónica
2549;Proyector;6911,0;11,0;2024-08-05;Electrónica
2729;Proyector;5629,0;11,0;2024-08-05;Electrónica
2790;Consola de videojuegos;8370,0;1,0;2024-08-05;Electrónica
1312;Microondas;11810,0;10,0;2024-08-06;Electrodomésticos
1419;Batidora;6056,0;1,0;2024-08-06;Electrodomésticos
1500;Plancha de vapor;2966,0;12,0;2024-08-06;Electrodomésticos
1683;Microondas;12094,0;2,0;2024-08-06;Electrodomésticos
1757;Horno eléctrico;3407,0;8,0;2024-08-06;Electrodomésticos
2299;Proyector;7869,0;2,0;2024-08-06;Electrónica
843;Espejo decorativo;3280,0;12,0;2024-08-07;Decoración
1017;Horno eléctrico;11497,0;8,0;2024-08-07;Electrodomésticos
1284;Aspiradora;3194,0;7,0;2024-08-07;Electrodomésticos
2249;Proyector;7826,0;9,0;2024-08-07;Electrónica
2922;Televisor;11566,0;12,0;2024-08-07;Electrónica
1406;Secadora;11335,0;8,0;2024-08-08;Electrodomésticos
1580;Plancha de vapor;10376,0;7,0;2024-08-08;Electrodomésticos
1725;Lavadora;3816,0;6,0;2024-08-08;Electrodomésticos
1922;Microondas;5819,0;6,0;2024-08-08;Electrodomésticos
2815;Auriculares;11707,0;12,0;2024-08-08;Electrónica
2839;Proyector;4128,0;12,0;2024-08-08;Electrónica
586;Cortinas;3136,0;7,0;2024-08-09;Decoración
739;Candelabro;3673,0;11,0;2024-08-09;Decoración
1202;Microondas;11925,0;11,0;2024-08-09;Electrodomésticos
1654;Aspiradora;8390,0;1,0;2024-08-09;Electrodomésticos
1809;Batidora;4242,0;4,0;2024-08-09;Electrodomésticos
2798;SmartWatch;5658,0;12,0;2024-08-09;Electrónica
2989;Televisor;7999,0;4,0;2024-08-09;Electrónica
295;Alfombra;3883,0;10,0;2024-08-10;Decoración
1259;Batidora;7183,0;12,0;2024-08-10;Electrodomésticos
2076;Laptop;11186,0;2,0;2024-08-10;Electrónica
2078;SmartWatch;10798,0;8,0;2024-08-10;Electrónica
2186;Laptop;5527,0;5,0;2024-08-10;Electrónica
289;Candelabro;5241,0;1,0;2024-08-11;Decoración
1289;Batidora;7671,0;7,0;2024-08-11;Electrodomésticos
1695;Lavadora;5081,0;2,0;2024-08-11;Electrodomésticos
2153;Smartphone;3139,0;4,0;2024-08-11;Electrónica
2622;Televisor;10928,0;8,0;2024-08-11;Electrónica
2665;Auriculares;12036,0;2,0;2024-08-11;Electrónica
126;Cortinas;11378,0;1,0;2024-08-12;Decoración
148;Rincón de plantas;10527,0;6,0;2024-08-12;Decoración
246;Cortinas;5772,0;7,0;2024-08-12;Decoración
700;Adorno de pared;4159,0;1,0;2024-08-12;Decoración
938;Rincón de plantas;8379,0;4,0;2024-08-12;Decoración
1678;Cafetera;6674,0;11,0;2024-08-12;Electrodomésticos
1801;Freidora eléctrica;6025,0;3,0;2024-08-12;Electrodomésticos
2139;Proyector;11908,0;3,0;2024-08-12;Electrónica
2257;Cámara digital;5552,0;2,0;2024-08-12;Electrónica
101;Lámpara de mesa;4025,0;12,0;2024-08-13;Decoración
1299;Batidora;9310,0;3,0;2024-08-13;Electrodomésticos
1514;Aspiradora;8269,0;3,0;2024-08-13;Electrodomésticos
1589;Batidora;3618,0;7,0;2024-08-13;Electrodomésticos
2016;Laptop;4412,0;10,0;2024-08-13;Electrónica
2224;Tablet;6829,0;3,0;2024-08-13;Electrónica
2894;Tablet;2858,0;7,0;2024-08-13;Electrónica
207;Elementos de cerámica;8402,0;3,0;2024-08-14;Decoración
1054;Aspiradora;8659,0;2,0;2024-08-14;Electrodomésticos
1256;Secadora;2977,0;7,0;2024-08-14;Electrodomésticos
1625;Lavadora;12145,0;3,0;2024-08-14;Electrodomésticos
1957;Horno eléctrico;8189,0;3,0;2024-08-14;Electrodomésticos
2072;Televisor;10144,0;11,0;2024-08-14;Electrónica
2260;Consola de videojuegos;8837,0;4,0;2024-08-14;Electrónica
2407;Cámara digital;3869,0;1,0;2024-08-14;Electrónica
2637;Cámara digital;6462,0;10,0;2024-08-14;Electrónica
168;Rincón de plantas;11504,0;9,0;2024-08-15;Decoración
392;Cuadro decorativo;8156,0;2,0;2024-08-15;Decoración
651;Lámpara de mesa;7658,0;11,0;2024-08-15;Decoración
1421;Freidora eléctrica;7839,0;6,0;2024-08-15;Electrodomésticos
1591;Freidora eléctrica;8790,0;12,0;2024-08-15;Electrodomésticos
1894;Aspiradora;5565,0;5,0;2024-08-15;Electrodomésticos
2307;Cámara digital;5060,0;6,0;2024-08-15;Electrónica
2967;Cámara digital;7537,0;3,0;2024-08-15;Electrónica
170;Adorno de pared;3604,0;11,0;2024-08-16;Decoración
469;Candelabro;10520,0;10,0;2024-08-16;Decoración
1105;Lavadora;11672,0;4,0;2024-08-16;Electrodomésticos
2639;Proyector;2745,0;4,0;2024-08-16;Electrónica
245;Alfombra;4482,0;11,0;2024-08-17;Decoración
1950;Plancha de vapor;9929,0;1,0;2024-08-17;Electrodomésticos
2395;Auriculares;7482,0;11,0;2024-08-17;Electrónica
2564;Tablet;3966,0;6,0;2024-08-17;Electrónica
2791;Parlantes Bluetooth;9088,0;10,0;2024-08-17;Electrónica
2963;Smartphone;6246,0;6,0;2024-08-17;Electrónica
744;Jarrón decorativo;9538,0;7,0;2024-08-18;Decoración
1153;Microondas;11178,0;5,0;2024-08-18;Electrodomésticos
1339;Batidora;10541,0;1,0;2024-08-18;Electrodomésticos
2199;Proyector;6725,0;3,0;2024-08-18;Electrónica
2229;Proyector;6677,0;6,0;2024-08-18;Electrónica
2540;Consola de videojuegos;7743,0;6,0;2024-08-18;Electrónica
271;Lámpara de mesa;10731,0;2,0;2024-08-19;Decoración
429;Candelabro;10411,0;5,0;2024-08-19;Decoración
647;Elementos de cerámica;4952,0;3,0;2024-08-19;Decoración
689;Candelabro;11657,0;3,0;2024-08-19;Decoración
115;Alfombra;5417,0;6,0;2024-08-20;Decoración
133;Espejo decorativo;7622,0;11,0;2024-08-20;Decoración
180;Adorno de pared;11838,0;11,0;2024-08-20;Decoración
274;Jarrón decorativo;7243,0;3,0;2024-08-20;Decoración
540;Adorno de pared;11050,0;3,0;2024-08-20;Decoración
611;Lámpara de mesa;4494,0;7,0;2024-08-20;Decoración
638;Rincón de plantas;8800,0;5,0;2024-08-20;Decoración
710;Adorno de pared;7873,0;11,0;2024-08-20;Decoración
1609;Batidora;7945,0;8,0;2024-08-20;Electrodomésticos
1688;Cafetera;11214,0;3,0;2024-08-20;Electrodomésticos
2494;Tablet;9410,0;1,0;2024-08-20;Electrónica
2537;Cámara digital;7410,0;9,0;2024-08-20;Electrónica
2575;Auriculares;3902,0;9,0;2024-08-20;Electrónica
2862;Televisor;6263,0;8,0;2024-08-20;Electrónica
35;Alfombra;6580,0;11,0;2024-08-21;Decoración
508;Rincón de plantas;3676,0;2,0;2024-08-21;Decoración
940;Adorno de pared;6734,0;4,0;2024-08-21;Decoración
1022;Microondas;5615,0;5,0;2024-08-21;Electrodomésticos
1124;Aspiradora;9255,0;4,0;2024-08-21;Electrodomésticos
1143;Microondas;5236,0;7,0;2024-08-21;Electrodomésticos
1665;Lavadora;10279,0;9,0;2024-08-21;Electrodomésticos
1693;Microondas;9188,0;5,0;2024-08-21;Electrodomésticos
2021;Parlantes Bluetooth;8226,0;2,0;2024-08-21;Electrónica
2160;Consola de videojuegos;9256,0;3,0;2024-08-21;Electrónica
2338;SmartWatch;3621,0;1,0;2024-08-21;Electrónica
203;Espejo decorativo;2898,0;6,0;2024-08-22;Decoración
404;Jarrón decorativo;4582,0;8,0;2024-08-22;Decoración
490;Adorno de pared;10827,0;8,0;2024-08-22;Decoración
504;Jarrón decorativo;5462,0;3,0;2024-08-22;Decoración
747;Elementos de cerámica;3285,0;10,0;2024-08-22;Decoración
1060;Plancha de vapor;5964,0;12,0;2024-08-22;Electrodomésticos
1467;Horno eléctrico;7455,0;10,0;2024-08-22;Electrodomésticos
2156;Laptop;6254,0;7,0;2024-08-22;Electrónica
2215;Auriculares;12496,0;8,0;2024-08-22;Electrónica
2508;SmartWatch;6329,0;3,0;2024-08-22;Electrónica
2517;Cámara digital;6819,0;6,0;2024-08-22;Electrónica
2892;Televisor;7602,0;9,0;2024-08-22;Electrónica
230;Adorno de pared;8801,0;1,0;2024-08-23;Decoración
869;Candelabro;12478,0;4,0;2024-08-23;Decoración
955;Alfombra;9323,0;7,0;2024-08-23;Decoración
1039;Batidora;5547,0;1,0;2024-08-23;Electrodomésticos
1635;Lavadora;9924,0;7,0;2024-08-23;Electrodomésticos
1939;Batidora;7411,0;10,0;2024-08-23;Electrodomésticos
2048;SmartWatch;5391,0;2,0;2024-08-23;Electrónica
2241;Parlantes Bluetooth;4893,0;8,0;2024-08-23;Electrónica
2535;Auriculares;9554,0;11,0;2024-08-23;Electrónica
412;Cuadro decorativo;6779,0;9,0;2024-08-24;Decoración
450;Adorno de pared;7985,0;6,0;2024-08-24;Decoración
604;Jarrón decorativo;12457,0;11,0;2024-08-24;Decoración
823;Espejo decorativo;9907,0;6,0;2024-08-24;Decoración
1074;Aspiradora;3176,0;8,0;2024-08-24;Electrodomésticos
1114;Aspiradora;8638,0;10,0;2024-08-24;Electrodomésticos
2161;Parlantes Bluetooth;6340,0;8,0;2024-08-24;Electrónica
2382;Televisor;9490,0;4,0;2024-08-24;Electrónica
2648;SmartWatch;7768,0;2,0;2024-08-24;Electrónica
2966;Laptop;6921,0;2,0;2024-08-24;Electrónica
803;Espejo decorativo;9166,0;1,0;2024-08-25;Decoración
1162;Microondas;6369,0;11,0;2024-08-25;Electrodomésticos
1338;Cafetera;3710,0;7,0;2024-08-25;Electrodomésticos
1935;Lavadora;10994,0;2,0;2024-08-25;Electrodomésticos
1962;Microondas;9359,0;6,0;2024-08-25;Electrodomésticos
2527;Cámara digital;6010,0;7,0;2024-08-25;Electrónica
2681;Parlantes Bluetooth;9154,0;12,0;2024-08-25;Electrónica
675;Alfombra;6425,0;10,0;2024-08-26;Decoración
807;Elementos de cerámica;5214,0;9,0;2024-08-26;Decoración
866;Cortinas;10033,0;8,0;2024-08-26;Decoración
1130;Plancha de vapor;8176,0;11,0;2024-08-26;Electrodomésticos
1612;Microondas;5426,0;5,0;2024-08-26;Electrodomésticos
2300;Consola de videojuegos;5118,0;8,0;2024-08-26;Electrónica
2423;Smartphone;11079,0;1,0;2024-08-26;Electrónica
2804;Tablet;9014,0;11,0;2024-08-26;Electrónica
248;Rincón de plantas;8189,0;4,0;2024-08-27;Decoración
789;Candelabro;4407,0;5,0;2024-08-27;Decoración
1869;Batidora;4690,0;7,0;2024-08-27;Electrodomésticos
2243;Smartphone;10100,0;1,0;2024-08-27;Electrónica
2298;SmartWatch;5184,0;1,0;2024-08-27;Electrónica
2539;Proyector;3387,0;7,0;2024-08-27;Electrónica
2806;Laptop;12486,0;5,0;2024-08-27;Electrónica
2928;SmartWatch;5023,0;8,0;2024-08-27;Electrónica
11;Lámpara de mesa;8236,0;12,0;2024-08-28;Decoración
397;Elementos de cerámica;4029,0;2,0;2024-08-28;Decoración
480;Adorno de pared;11768,0;10,0;2024-08-28;Decoración
579;Lámpara de mesa;9226,0;7,0;2024-08-28;Decoración
1342;Microondas;11371,0;12,0;2024-08-28;Electrodomésticos
1507;Horno eléctrico;6825,0;5,0;2024-08-28;Electrodomésticos
1994;Aspiradora;10908,0;7,0;2024-08-28;Electrodomésticos
2460;Consola de videojuegos;3143,0;12,0;2024-08-28;Electrónica
2531;Parlantes Bluetooth;3404,0;4,0;2024-08-28;Electrónica
302;Cuadro decorativo;8071,0;11,0;2024-08-29;Decoración
551;Lámpara de mesa;6716,0;6,0;2024-08-29;Decoración
1737;Horno eléctrico;6771,0;7,0;2024-08-29;Electrodomésticos
2032;Televisor;5036,0;12,0;2024-08-29;Electrónica
2142;Televisor;8548,0;10,0;2024-08-29;Electrónica
2261;Parlantes Bluetooth;9541,0;3,0;2024-08-29;Electrónica
279;Lámpara de mesa;2885,0;4,0;2024-08-30;Decoración
484;Jarrón decorativo;8057,0;6,0;2024-08-30;Decoración
723;Espejo decorativo;7738,0;1,0;2024-08-30;Decoración
726;Cortinas;11916,0;6,0;2024-08-30;Decoración
1035;Lavadora;7544,0;2,0;2024-08-30;Electrodomésticos
1341;Freidora eléctrica;3842,0;1,0;2024-08-30;Electrodomésticos
1472;Microondas;7436,0;10,0;2024-08-30;Electrodomésticos
1863;Microondas;8886,0;9,0;2024-08-30;Electrodomésticos
1960;Plancha de vapor;10954,0;12,0;2024-08-30;Electrodomésticos
2655;Auriculares;5628,0;9,0;2024-08-30;Electrónica
193;Espejo decorativo;12137,0;6,0;2024-08-31;Decoración
325;Alfombra;8456,0;3,0;2024-08-31;Decoración
444;Jarrón decorativo;3635,0;5,0;2024-08-31;Decoración
847;Elementos de cerámica;6936,0;1,0;2024-08-31;Decoración
922;Cuadro decorativo;4581,0;7,0;2024-08-31;Decoración
1026;Secadora;12119,0;10,0;2024-08-31;Electrodomésticos
1282;Microondas;3987,0;10,0;2024-08-31;Electrodomésticos
1523;Microondas;9178,0;10,0;2024-08-31;Electrodomésticos
2361;Parlantes Bluetooth;11256,0;8,0;2024-08-31;Electrónica
2642;Televisor;9801,0;5,0;2024-08-31;Electrónica
280;Adorno de pared;2981,0;9,0;2024-09-01;Decoración
487;Elementos de cerámica;3094,0;5,0;2024-09-01;Decoración
732;Cuadro decorativo;8451,0;9,0;2024-09-01;Decoración
921;Lámpara de mesa;8278,0;4,0;2024-09-01;Decoración
1218;Cafetera;3845,0;9,0;2024-09-01;Electrodomésticos
1684;Aspiradora;5865,0;2,0;2024-09-01;Electrodomésticos
2015;Auriculares;8791,0;5,0;2024-09-01;Electrónica
2313;Smartphone;10395,0;1,0;2024-09-01;Electrónica
2464;Tablet;6917,0;9,0;2024-09-01;Electrónica
78;Rincón de plantas;9257,0;5,0;2024-09-02;Decoración
2534;Tablet;3812,0;5,0;2024-09-02;Electrónica
2599;Proyector;7872,0;6,0;2024-09-02;Electrónica
2630;Consola de videojuegos;7988,0;1,0;2024-09-02;Electrónica
2654;Tablet;4746,0;12,0;2024-09-02;Electrónica
2751;Parlantes Bluetooth;7038,0;8,0;2024-09-02;Electrónica
2779;Proyector;12182,0;8,0;2024-09-02;Electrónica
447;Elementos de cerámica;8898,0;1,0;2024-09-03;Decoración
644;Jarrón decorativo;7273,0;2,0;2024-09-03;Decoración
2049;Proyector;8040,0;7,0;2024-09-03;Electrónica
2195;Auriculares;12251,0;11,0;2024-09-03;Electrónica
2796;Laptop;5848,0;6,0;2024-09-03;Electrónica
2969;Proyector;2699,0;2,0;2024-09-03;Electrónica
2760;Consola de videojuegos;7813,0;7,0;2024-09-04;Electrónica
664;Jarrón decorativo;10066,0;6,0;2024-09-05;Decoración
1149;Batidora;3405,0;8,0;2024-09-05;Electrodomésticos
1207;Horno eléctrico;3934,0;3,0;2024-09-05;Electrodomésticos
1285;Lavadora;10355,0;5,0;2024-09-05;Electrodomésticos
1861;Freidora eléctrica;11019,0;7,0;2024-09-05;Electrodomésticos
2219;Proyector;6530,0;5,0;2024-09-05;Electrónica
2434;Tablet;2832,0;9,0;2024-09-05;Electrónica
2936;Laptop;12404,0;3,0;2024-09-05;Electrónica
176;Cortinas;5690,0;6,0;2024-09-06;Decoración
216;Cortinas;12497,0;6,0;2024-09-06;Decoración
467;Elementos de cerámica;12079,0;12,0;2024-09-06;Decoración
515;Alfombra;3454,0;10,0;2024-09-06;Decoración
665;Alfombra;6018,0;7,0;2024-09-06;Decoración
1255;Lavadora;2712,0;7,0;2024-09-06;Electrodomésticos
1760;Plancha de vapor;6045,0;6,0;2024-09-06;Electrodomésticos
1895;Lavadora;3030,0;9,0;2024-09-06;Electrodomésticos
2405;Auriculares;10922,0;8,0;2024-09-06;Electrónica
2453;Smartphone;11635,0;6,0;2024-09-06;Electrónica
2616;Laptop;7905,0;4,0;2024-09-06;Electrónica
2644;Tablet;8089,0;8,0;2024-09-06;Electrónica
2702;Televisor;3205,0;6,0;2024-09-06;Electrónica
99;Lámpara de mesa;5199,0;6,0;2024-09-07;Decoración
519;Lámpara de mesa;7062,0;3,0;2024-09-07;Decoración
593;Espejo decorativo;5470,0;6,0;2024-09-07;Decoración
607;Elementos de cerámica;5280,0;4,0;2024-09-07;Decoración
1171;Freidora eléctrica;4785,0;9,0;2024-09-07;Electrodomésticos
1383;Microondas;9139,0;6,0;2024-09-07;Electrodomésticos
2716;Laptop;2873,0;3,0;2024-09-07;Electrónica
1184;Aspiradora;6985,0;3,0;2024-09-08;Electrodomésticos
1399;Batidora;11091,0;8,0;2024-09-08;Electrodomésticos
1440;Plancha de vapor;11821,0;7,0;2024-09-08;Electrodomésticos
1486;Secadora;9049,0;5,0;2024-09-08;Electrodomésticos
2181;Parlantes Bluetooth;5603,0;12,0;2024-09-08;Electrónica
2193;Smartphone;5563,0;3,0;2024-09-08;Electrónica
2205;Auriculares;7024,0;6,0;2024-09-08;Electrónica
2360;Consola de videojuegos;4359,0;7,0;2024-09-08;Electrónica
2723;Smartphone;11921,0;11,0;2024-09-08;Electrónica
118;Rincón de plantas;10762,0;6,0;2024-09-09;Decoración
399;Lámpara de mesa;3592,0;10,0;2024-09-09;Decoración
402;Cuadro decorativo;6646,0;9,0;2024-09-09;Decoración
958;Rincón de plantas;11875,0;1,0;2024-09-09;Decoración
1053;Microondas;11278,0;10,0;2024-09-09;Electrodomésticos
1954;Aspiradora;7988,0;3,0;2024-09-09;Electrodomésticos
2066;Laptop;11384,0;2,0;2024-09-09;Electrónica
2384;Tablet;7083,0;6,0;2024-09-09;Electrónica
34;Jarrón decorativo;12477,0;1,0;2024-09-10;Decoración
468;Rincón de plantas;4864,0;11,0;2024-09-10;Decoración
574;Jarrón decorativo;6015,0;3,0;2024-09-10;Decoración
818;Rincón de plantas;5102,0;6,0;2024-09-10;Decoración
1391;Freidora eléctrica;5675,0;2,0;2024-09-10;Electrodomésticos
1490;Plancha de vapor;5793,0;6,0;2024-09-10;Electrodomésticos
1573;Microondas;12144,0;4,0;2024-09-10;Electrodomésticos
41;Lámpara de mesa;6637,0;8,0;2024-09-11;Decoración
572;Cuadro decorativo;3588,0;5,0;2024-09-11;Decoración
814;Jarrón decorativo;6708,0;12,0;2024-09-11;Decoración
1404;Aspiradora;7610,0;11,0;2024-09-11;Electrodomésticos
1643;Microondas;3240,0;12,0;2024-09-11;Electrodomésticos
2327;Cámara digital;10020,0;12,0;2024-09-11;Electrónica
2346;Laptop;10485,0;3,0;2024-09-11;Electrónica
377;Elementos de cerámica;7334,0;9,0;2024-09-12;Decoración
724;Jarrón decorativo;7628,0;11,0;2024-09-12;Decoración
856;Cortinas;8685,0;2,0;2024-09-12;Decoración
